ticket_id,timestamp,complaint_text,department_id,district,neighborhood,latitude,longitude,platform
523,2024-12-26 10:33:06,"Merhabalar, İstiklal Sokağında 7-8 lamba yanmıyor. Akşam karanlık oluyor, korkuyoruz. Özellikle kadınlar geç saatlerde güvende hissetmiyor. Acil tamir edin lütfen.",6,Pendik,Kurtköy,40.909259,29.225174,ALO153
524,2024-12-27 02:50:51,"Günaydın, caddemizde aydınlatma direği devrilmiş. 4 gündür öyle, elektrik kabloları açıkta. Hem tehlikeli hem karanlık kaldı. Acil ekip gönderin.",6,Ataşehir,Kayışdağı,40.978544,29.147126,İstanbul Senin
525,2024-12-26 12:38:55,"Merhaba, Sahil Parkında lambaların yarısı çalışmıyor. Akşam yürüyüş yapmak istiyoruz ama çok karanlık. Güvenlik sorunu var, tüm lambaları tamir edin.",6,Pendik,Kurtköy,40.908392,29.223733,ALO153
526,2024-12-26 10:24:43,"Merhabalar, Atatürk Sokağında 7-8 lamba yanmıyor. Akşam karanlık oluyor, korkuyoruz. Özellikle kadınlar geç saatlerde güvende hissetmiyor. Acil tamir edin lütfen.",6,Beyoğlu,Galata,41.026576,28.975671,İstanbul Senin
527,2024-12-26 02:56:13,"Selam, LED lambalar titreyerek yanıyor. Çok rahatsız edici, epilepsi hastası komşum var. Lambaları değiştirin lütfen.",6,Beyoğlu,Galata,41.025900,28.975685,ALO153
528,2024-12-27 02:43:13,"İyi günler, sokak lambaları gündüz yanıyor gece sönük. Sensör bozuk galiba. Hem elektrik israfı hem gece karanlık. Kontrol edin lütfen.",6,Fatih,Aksaray,41.016961,28.953533,Email
529,2024-12-25 23:46:01,"İyi günler, sokak lambaları gündüz yanıyor gece sönük. Sensör bozuk galiba. Hem elektrik israfı hem gece karanlık. Kontrol edin lütfen.",6,Şişli,Kurtuluş,41.038921,28.980029,ALO153
530,2024-12-25 01:39:26,"İyi günler, sokak lambaları gündüz yanıyor gece sönük. Sensör bozuk galiba. Hem elektrik israfı hem gece karanlık. Kontrol edin lütfen.",6,Şişli,Kurtuluş,41.039832,28.977993,ALO153
531,2024-12-25 07:14:01,"Merhabalar, Sahil Sokağında 7-8 lamba yanmıyor. Akşam karanlık oluyor, korkuyoruz. Özellikle kadınlar geç saatlerde güvende hissetmiyor. Acil tamir edin lütfen.",6,Kağıthane,Gültepe,41.073763,28.971049,İstanbul Senin
532,2024-12-26 02:37:52,"İyi günler, sokak lambaları gündüz yanıyor gece sönük. Sensör bozuk galiba. Hem elektrik israfı hem gece karanlık. Kontrol edin lütfen.",6,Büyükçekmece,Güzelce,41.030073,28.594058,Email
533,2024-12-26 11:15:17,"Merhabalar, Cumhuriyet Sokağında 7-8 lamba yanmıyor. Akşam karanlık oluyor, korkuyoruz. Özellikle kadınlar geç saatlerde güvende hissetmiyor. Acil tamir edin lütfen.",6,Fatih,Laleli,41.013468,28.957927,Email
534,2024-12-26 19:17:54,"Merhabalar, İnönü Sokağında 7-8 lamba yanmıyor. Akşam karanlık oluyor, korkuyoruz. Özellikle kadınlar geç saatlerde güvende hissetmiyor. Acil tamir edin lütfen.",6,Şişli,Osmanbey,41.048086,28.985276,İstanbul Senin
535,2024-12-27 01:35:58,"İyi günler, sokak lambaları gündüz yanıyor gece sönük. Sensör bozuk galiba. Hem elektrik israfı hem gece karanlık. Kontrol edin lütfen.",6,Kağıthane,Çağlayan,41.069159,28.964199,Email
536,2024-12-26 00:27:52,"Merhaba, İstiklal Parkında lambaların yarısı çalışmıyor. Akşam yürüyüş yapmak istiyoruz ama çok karanlık. Güvenlik sorunu var, tüm lambaları tamir edin.",6,Bağcılar,Güneşli,41.032246,28.845370,İstanbul Senin
537,2024-12-25 21:47:26,"İyi günler, sokak lambaları gündüz yanıyor gece sönük. Sensör bozuk galiba. Hem elektrik israfı hem gece karanlık. Kontrol edin lütfen.",6,Ümraniye,Alemdağ,41.025381,29.161678,İstanbul Senin
538,2024-12-27 19:49:29,"Merhabalar, Bağdat Sokağında 7-8 lamba yanmıyor. Akşam karanlık oluyor, korkuyoruz. Özellikle kadınlar geç saatlerde güvende hissetmiyor. Acil tamir edin lütfen.",6,Bayrampaşa,Muratpaşa,41.045871,28.901249,Email
539,2024-12-25 19:11:33,"Merhabalar, İnönü Sokağında 7-8 lamba yanmıyor. Akşam karanlık oluyor, korkuyoruz. Özellikle kadınlar geç saatlerde güvende hissetmiyor. Acil tamir edin lütfen.",6,Beyoğlu,Cihangir,41.032594,28.980451,Email
540,2024-12-27 14:18:19,"İyi günler, sokak lambaları gündüz yanıyor gece sönük. Sensör bozuk galiba. Hem elektrik israfı hem gece karanlık. Kontrol edin lütfen.",6,Beyoğlu,Taksim,41.038888,28.986546,Email
541,2024-12-25 14:12:48,"İyi günler, sokak lambaları gündüz yanıyor gece sönük. Sensör bozuk galiba. Hem elektrik israfı hem gece karanlık. Kontrol edin lütfen.",6,Pendik,Velibaba,40.911638,29.231437,İstanbul Senin
542,2024-12-26 07:22:10,"Merhaba, Barbaros Parkında lambaların yarısı çalışmıyor. Akşam yürüyüş yapmak istiyoruz ama çok karanlık. Güvenlik sorunu var, tüm lambaları tamir edin.",6,Maltepe,Cevizli,40.940843,29.143990,ALO153
543,2024-12-27 22:38:04,"Günaydın, caddemizde aydınlatma direği devrilmiş. 4 gündür öyle, elektrik kabloları açıkta. Hem tehlikeli hem karanlık kaldı. Acil ekip gönderin.",6,Şişli,Mecidiyeköy,41.064106,28.990956,ALO153
544,2024-12-26 03:45:50,"İyi günler, sokak lambaları gündüz yanıyor gece sönük. Sensör bozuk galiba. Hem elektrik israfı hem gece karanlık. Kontrol edin lütfen.",6,Üsküdar,Kuzguncuk,41.022840,29.027617,Email
545,2024-12-25 10:32:24,"Merhabalar, Büyükdere Sokağında 7-8 lamba yanmıyor. Akşam karanlık oluyor, korkuyoruz. Özellikle kadınlar geç saatlerde güvende hissetmiyor. Acil tamir edin lütfen.",6,Bayrampaşa,Cevatpaşa,41.040644,28.894487,Email
546,2024-12-25 14:15:38,"Günaydın, caddemizde aydınlatma direği devrilmiş. 4 gündür öyle, elektrik kabloları açıkta. Hem tehlikeli hem karanlık kaldı. Acil ekip gönderin.",6,Beşiktaş,Bebek,41.079402,29.044106,İstanbul Senin
547,2024-12-25 13:46:45,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Eyüpsultan,Alibeyköy,41.069230,28.915782,Email
548,2024-12-25 12:21:55,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Sultangazi,50. Yıl,41.112946,28.853677,İstanbul Senin
549,2024-12-26 15:28:50,"İyi günler, kömür yardımı için 2 ay önce başvurdum. Kış başladı, ısıtamıyoruz. Ne zaman teslim edilecek? Belgeleri verdim, onay mı bekliyor?",7,Başakşehir,Bahçeşehir,41.084249,28.801538,Email
550,2024-12-25 08:58:51,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Şile,Balibey,41.177175,29.612211,ALO153
551,2024-12-26 16:26:32,"Günaydın, 82 yaşındaki annem için evde bakım hizmeti talep ettik. 3 hafta oldu, geri dönüş yok. Tek başına yaşıyor, yardım lazım. Başvuru durumu nedir?",7,Şile,Balibey,41.175300,29.610748,Email
552,2024-12-26 17:51:48,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Sultanbeyli,Abdurrahmangazi,40.960900,29.262450,İstanbul Senin
553,2024-12-25 01:29:45,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Kartal,Yakacık,40.915378,29.174243,İstanbul Senin
554,2024-12-25 13:40:57,"İyi günler, kömür yardımı için 2 ay önce başvurdum. Kış başladı, ısıtamıyoruz. Ne zaman teslim edilecek? Belgeleri verdim, onay mı bekliyor?",7,Beykoz,Anadolu Hisarı,41.080498,29.064151,İstanbul Senin
555,2024-12-26 13:22:51,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Beyoğlu,Galata,41.025934,28.975659,İstanbul Senin
556,2024-12-27 07:17:30,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Avcılar,Firüzköy,40.992616,28.716029,Email
557,2024-12-25 07:23:25,"Selam, 65 yaş üstü ulaşım kartı başvurusu yaptım 6 hafta önce. Hala gelmedi, her gün para veriyorum. Ne zaman sonuçlanacak?",7,Beyoğlu,Karaköy,41.023843,28.974726,İstanbul Senin
558,2024-12-25 08:20:40,"Günaydın, 82 yaşındaki annem için evde bakım hizmeti talep ettik. 3 hafta oldu, geri dönüş yok. Tek başına yaşıyor, yardım lazım. Başvuru durumu nedir?",7,Şişli,Kurtuluş,41.038001,28.978027,ALO153
559,2024-12-27 15:42:24,"İyi günler, kömür yardımı için 2 ay önce başvurdum. Kış başladı, ısıtamıyoruz. Ne zaman teslim edilecek? Belgeleri verdim, onay mı bekliyor?",7,Bakırköy,Florya,40.974144,28.786709,Email
560,2024-12-25 01:11:19,"İyi günler, kömür yardımı için 2 ay önce başvurdum. Kış başladı, ısıtamıyoruz. Ne zaman teslim edilecek? Belgeleri verdim, onay mı bekliyor?",7,Başakşehir,Bahçeşehir,41.081668,28.802901,ALO153
561,2024-12-25 10:45:55,"Selam, 65 yaş üstü ulaşım kartı başvurusu yaptım 6 hafta önce. Hala gelmedi, her gün para veriyorum. Ne zaman sonuçlanacak?",7,Esenyurt,Akevler,41.013182,28.673491,ALO153
562,2024-12-27 05:46:20,"İyi günler, kömür yardımı için 2 ay önce başvurdum. Kış başladı, ısıtamıyoruz. Ne zaman teslim edilecek? Belgeleri verdim, onay mı bekliyor?",7,Başakşehir,Başak,41.074508,28.792436,İstanbul Senin
563,2024-12-26 13:03:28,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Kadıköy,Acıbadem,40.977156,29.047132,ALO153
564,2024-12-26 18:31:27,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Pendik,Kurtköy,40.906667,29.222592,ALO153
565,2024-12-26 21:24:41,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Kağıthane,Çağlayan,41.067936,28.962628,İstanbul Senin
566,2024-12-26 13:57:35,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Çekmeköy,Merkez,41.050387,29.227755,Email
567,2024-12-25 05:27:44,"Selam, 65 yaş üstü ulaşım kartı başvurusu yaptım 6 hafta önce. Hala gelmedi, her gün para veriyorum. Ne zaman sonuçlanacak?",7,Sancaktepe,Akpınar,40.984277,29.233043,ALO153
568,2024-12-26 20:05:47,"Selam, 65 yaş üstü ulaşım kartı başvurusu yaptım 6 hafta önce. Hala gelmedi, her gün para veriyorum. Ne zaman sonuçlanacak?",7,Beyoğlu,Taksim,41.036540,28.986772,Email
569,2024-12-27 07:52:15,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Beyoğlu,Galata,41.024845,28.973639,ALO153
570,2024-12-26 05:29:27,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Ataşehir,Kayışdağı,40.977011,29.145278,İstanbul Senin
571,2024-12-27 23:04:41,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Bahçelievler,Yenibosna,40.994618,28.824329,ALO153
572,2024-12-25 11:37:18,"İyi günler, kömür yardımı için 2 ay önce başvurdum. Kış başladı, ısıtamıyoruz. Ne zaman teslim edilecek? Belgeleri verdim, onay mı bekliyor?",7,Maltepe,Cevizli,40.939043,29.144031,ALO153
573,2024-12-27 23:16:29,"Selam, 65 yaş üstü ulaşım kartı başvurusu yaptım 6 hafta önce. Hala gelmedi, her gün para veriyorum. Ne zaman sonuçlanacak?",7,Üsküdar,Kuzguncuk,41.024131,29.030294,ALO153
574,2024-12-25 02:28:07,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Sultangazi,Cebeci,41.107490,28.844804,Email
575,2024-12-27 15:57:25,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Başakşehir,Başak,41.074787,28.790574,İstanbul Senin
576,2024-12-26 23:17:27,"Selam, 65 yaş üstü ulaşım kartı başvurusu yaptım 6 hafta önce. Hala gelmedi, her gün para veriyorum. Ne zaman sonuçlanacak?",7,Silivri,Alibeyli,41.073111,28.224673,İstanbul Senin
577,2024-12-25 20:17:23,"Günaydın, 82 yaşındaki annem için evde bakım hizmeti talep ettik. 3 hafta oldu, geri dönüş yok. Tek başına yaşıyor, yardım lazım. Başvuru durumu nedir?",7,Büyükçekmece,Dizdariye,41.027835,28.581800,ALO153
578,2024-12-27 14:59:37,"Günaydın, 82 yaşındaki annem için evde bakım hizmeti talep ettik. 3 hafta oldu, geri dönüş yok. Tek başına yaşıyor, yardım lazım. Başvuru durumu nedir?",7,Kadıköy,Kozyatağı,40.973713,29.083545,ALO153
579,2024-12-27 09:39:08,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Bakırköy,Florya,40.974162,28.788509,İstanbul Senin
580,2024-12-27 19:00:33,"İyi günler, kömür yardımı için 2 ay önce başvurdum. Kış başladı, ısıtamıyoruz. Ne zaman teslim edilecek? Belgeleri verdim, onay mı bekliyor?",7,Kadıköy,Göztepe,40.973624,29.064441,Email
581,2024-12-25 14:58:22,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Fatih,Fındıkzade,41.010182,28.938442,ALO153
582,2024-12-25 00:30:56,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Bayrampaşa,Cevatpaşa,41.042518,28.894167,ALO153
583,2024-12-26 06:21:32,"Günaydın, 82 yaşındaki annem için evde bakım hizmeti talep ettik. 3 hafta oldu, geri dönüş yok. Tek başına yaşıyor, yardım lazım. Başvuru durumu nedir?",7,Fatih,Aksaray,41.015894,28.954857,İstanbul Senin
584,2024-12-26 08:48:17,"Günaydın, 82 yaşındaki annem için evde bakım hizmeti talep ettik. 3 hafta oldu, geri dönüş yok. Tek başına yaşıyor, yardım lazım. Başvuru durumu nedir?",7,Bakırköy,Yeşilköy,40.967041,28.824589,İstanbul Senin
585,2024-12-27 21:21:31,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Ataşehir,Kayışdağı,40.978244,29.145769,İstanbul Senin
586,2024-12-27 08:09:47,"Selam, 65 yaş üstü ulaşım kartı başvurusu yaptım 6 hafta önce. Hala gelmedi, her gün para veriyorum. Ne zaman sonuçlanacak?",7,Küçükçekmece,Fevzi Çakmak,41.056215,28.753024,ALO153
587,2024-12-27 22:45:51,"Günaydın, 82 yaşındaki annem için evde bakım hizmeti talep ettik. 3 hafta oldu, geri dönüş yok. Tek başına yaşıyor, yardım lazım. Başvuru durumu nedir?",7,Beşiktaş,Etiler,41.077140,29.022370,ALO153
588,2024-12-25 15:47:16,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Çatalca,Kaleiçi,41.137082,28.432729,ALO153
589,2024-12-25 01:56:11,"İyi günler, kömür yardımı için 2 ay önce başvurdum. Kış başladı, ısıtamıyoruz. Ne zaman teslim edilecek? Belgeleri verdim, onay mı bekliyor?",7,Sarıyer,Tarabya,41.128757,29.062733,İstanbul Senin
590,2024-12-26 08:01:43,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Bakırköy,Florya,40.973907,28.787633,ALO153
591,2024-12-25 16:33:13,"Günaydın, 82 yaşındaki annem için evde bakım hizmeti talep ettik. 3 hafta oldu, geri dönüş yok. Tek başına yaşıyor, yardım lazım. Başvuru durumu nedir?",7,Bahçelievler,Yenibosna,40.993075,28.821430,ALO153
592,2024-12-26 09:55:27,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Bakırköy,Yeşilköy,40.968803,28.823161,ALO153
593,2024-12-27 01:20:33,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Üsküdar,Salacak,41.020409,29.014843,Email
594,2024-12-25 17:45:32,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Tuzla,İçmeler,40.861269,29.267040,İstanbul Senin
595,2024-12-25 03:45:32,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Beyoğlu,Karaköy,41.023010,28.976082,İstanbul Senin
596,2024-12-27 06:11:34,"Günaydın, 82 yaşındaki annem için evde bakım hizmeti talep ettik. 3 hafta oldu, geri dönüş yok. Tek başına yaşıyor, yardım lazım. Başvuru durumu nedir?",7,Bayrampaşa,Muratpaşa,41.048689,28.900251,Email
597,2024-12-26 03:44:44,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Bağcılar,Yıldıztepe,41.041853,28.849257,Email
598,2024-12-27 07:50:25,"Merhabalar, babam felçli, tekerlekli sandalye kullanıyor. 4 ay önce engelli rampası başvurusu yaptık, hala yapılmadı. Her gün çıkaramıyoruz. Ne zaman yapılacak?",7,Fatih,Fındıkzade,41.010656,28.940879,Email
599,2024-12-26 01:34:42,"Günaydın, 82 yaşındaki annem için evde bakım hizmeti talep ettik. 3 hafta oldu, geri dönüş yok. Tek başına yaşıyor, yardım lazım. Başvuru durumu nedir?",7,Kağıthane,Çağlayan,41.067953,28.962501,İstanbul Senin
600,2024-12-27 20:35:53,"İyi günler, kömür yardımı için 2 ay önce başvurdum. Kış başladı, ısıtamıyoruz. Ne zaman teslim edilecek? Belgeleri verdim, onay mı bekliyor?",7,Ataşehir,Barbaros,40.988305,29.123045,İstanbul Senin
601,2024-12-25 10:05:16,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Kartal,Yakacık,40.915211,29.175602,ALO153
602,2024-12-26 02:32:20,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Pendik,Velibaba,40.913519,29.229551,İstanbul Senin
603,2024-12-27 09:45:39,"Günaydın, 82 yaşındaki annem için evde bakım hizmeti talep ettik. 3 hafta oldu, geri dönüş yok. Tek başına yaşıyor, yardım lazım. Başvuru durumu nedir?",7,Bahçelievler,Şirinevler,40.999254,28.838628,Email
604,2024-12-26 03:27:40,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Ümraniye,Alemdağ,41.024700,29.160721,İstanbul Senin
605,2024-12-27 07:13:55,"Merhaba, işsizim 3 çocuğum var. Gıda yardımı başvurusu yaptım, sonuç ne zaman açıklanır? Çok zor durumdayız, lütfen bilgi verin.",7,Esenyurt,Akevler,41.013650,28.671363,ALO153
